Fecha|Id_stock|URL_actual|Tamaño_coches|Posicion_coche|Total_paginas|URL_auto|URL_image|Estatus|T_invenario|Marca|Modelo|Version|Año|Km|Transmision|Costo_normal|Oferta|Mensualidades|Ubicacion
2025-03-12 02:20:43.823979|373487|https://www.kavak.com/mx/seminuevos?order=higher_price&page=83|29|15|191|https://www.kavak.com/mx/usado/suzuki-vitara-16_gls-suv-2018|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzczNDg3L0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzM2NjI1MjkwMzUyLmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Sin etiqueta|Sin datos|Suzuki|Vitara|1.6 GLS|2018|62,338 km|Manual|Sin datos|214,999|$3,067 / mes*|Ciudad de México
2025-03-12 02:20:43.877138|359663|https://www.kavak.com/mx/seminuevos?order=higher_price&page=83|29|16|191|https://www.kavak.com/mx/usado/mg-zs-15_style_auto-suv-2022|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzU5NjYzL0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzMwOTE2NjAxMzQ0LmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Promos|Sin datos|Mg|Zs|1.5 STYLE AUTO|2022|14,584 km|Automático|$263,999|213,999|$3,056 / mes*|Querétaro
2025-03-12 02:20:43.927114|347101|https://www.kavak.com/mx/seminuevos?order=higher_price&page=83|29|17|191|https://www.kavak.com/mx/usado/kia-soul-16_sx_dct-suv-2017|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzQ3MTAxL0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzI2ODcyMDAzODE3LmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|PromosdivPrecio imbatible|Sin datos|Kia|Soul|1.6 SX DCT|2017|45,000 km|Automático|$216,999|213,999|$3,056 / mes*|Puebla
2025-03-12 02:20:43.977088|326348|https://www.kavak.com/mx/seminuevos?order=higher_price&page=83|29|18|191|https://www.kavak.com/mx/usado/renault-captur-20_iconic_auto-hatchback-2018|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzI2MzQ4L0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzM5NTc0Njg4ODIyLmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Outlet|Sin datos|Renault|Captur|2.0 ICONIC AUTO|2018|62,770 km|Automático|$227,999|213,999|$3,056 / mes*|Ciudad de México
2025-03-12 02:20:44.027072|389995|https://www.kavak.com/mx/seminuevos?order=higher_price&page=83|29|19|191|https://www.kavak.com/mx/usado/jeep-compass-24_latitude_fwd_atx-suv-2015|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvNDg2Njg3NDAvRVhURVJJT1ItZnJvbnRTaWRlUGlsb3QtMC0yMDI1LTAzLTExVDA1MzgzMDcyMC5qcGVnIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjo1NDAsImhlaWdodCI6MzEwLCJiYWNrZ3JvdW5kIjp7InIiOjI1NSwiZyI6MjU1LCJiIjoyNTUsImFscGhhIjowfX19fQ==|Recién publicado|Sin datos|Jeep|Compass|2.4 LATITUDE FWD ATX|2015|62,000 km|Automático|Sin datos|213,999|$3,056 / mes*|Ciudad de México
2025-03-12 02:20:44.077055|389863|https://www.kavak.com/mx/seminuevos?order=higher_price&page=83|29|20|191|https://www.kavak.com/mx/usado/kia-forte-20_lx_ivt-sedan-2020|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvNDg2NjgzNTIvRVhURVJJT1ItZnJvbnRTaWRlUGlsb3QtMC0yMDI1LTAzLTExVDEyMDIzMzUzMC5qcGVnIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjo1NDAsImhlaWdodCI6MzEwLCJiYWNrZ3JvdW5kIjp7InIiOjI1NSwiZyI6MjU1LCJiIjoyNTUsImFscGhhIjowfX19fQ==|Recién publicado|Sin datos|Kia|FORTE|2.0 LX IVT|2020|77,540 km|Automático|Sin datos|213,999|$3,056 / mes*|Ciudad de México
2025-03-12 02:20:44.127038|389719|https://www.kavak.com/mx/seminuevos?order=higher_price&page=83|29|21|191|https://www.kavak.com/mx/usado/honda-city-15_ex-sedan-2016|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvNDg2ODA0MzIvRVhURVJJT1ItZnJvbnRTaWRlUGlsb3QtMC0yMDI1LTAzLTEwVDA0NDU0NjYwNS5qcGVnIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjo1NDAsImhlaWdodCI6MzEwLCJiYWNrZ3JvdW5kIjp7InIiOjI1NSwiZyI6MjU1LCJiIjoyNTUsImFscGhhIjowfX19fQ==|Recién publicado|Sin datos|Honda|City|1.5 EX|2016|46,000 km|Automático|Sin datos|213,999|$3,056 / mes*|Ciudad de México
2025-03-12 02:20:44.177012|388672|https://www.kavak.com/mx/seminuevos?order=higher_price&page=83|29|22|191|https://www.kavak.com/mx/usado/volkswagen-vento-16_startline_auto-sedan-2020|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzg4NjcyL0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzQxNzQyOTc0ODIwLmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Recién publicado|Sin datos|Volkswagen|Vento|1.6 STARTLINE AUTO|2020|44,803 km|Automático|Sin datos|213,999|$3,056 / mes*|Ciudad de México
2025-03-12 02:20:44.226987|388338|https://www.kavak.com/mx/seminuevos?order=higher_price&page=83|29|23|191|https://www.kavak.com/mx/usado/nissan-march-16_sense-hatchback-2022|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzg4MzM4L0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzQxNDYzNTQ5NDg0LmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Recién publicado|Sin datos|Nissan|March|1.6 SENSE|2022|27,884 km|Manual|Sin datos|213,999|$3,056 / mes*|Ciudad de México
2025-03-12 02:20:44.289306|388207|https://www.kavak.com/mx/seminuevos?order=higher_price&page=83|29|24|191|https://www.kavak.com/mx/usado/ford-figo-15_titanium_auto-sedan-2020|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzg4MjA3L0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzQxMjAwOTg4NjkyLmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Recién publicado|Sin datos|Ford|Figo|1.5 TITANIUM AUTO|2020|55,571 km|Automático|Sin datos|213,999|$3,056 / mes*|Ciudad de México
2025-03-12 02:20:44.342446|388198|https://www.kavak.com/mx/seminuevos?order=higher_price&page=83|29|25|191|https://www.kavak.com/mx/usado/chevrolet-trax-18_b_lt_at-suv-2017|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzg4MTk4L0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzQxNDUyNjYyMzUyLmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Sin etiqueta|Sin datos|Chevrolet|Trax|1.8 B LT AT|2017|75,670 km|Automático|Sin datos|213,999|$3,056 / mes*|Puebla
2025-03-12 02:20:44.389458|387732|https://www.kavak.com/mx/seminuevos?order=higher_price&page=83|29|26|191|https://www.kavak.com/mx/usado/kia-rio-16_lx-hatchback-2019|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzg3NzMyL0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzQxMjkwMDQ5ODAxLmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Sin etiqueta|Sin datos|Kia|Rio|1.6 LX|2019|53,166 km|Manual|Sin datos|213,999|$3,056 / mes*|Guadalajara
2025-03-12 02:20:44.442810|387578|https://www.kavak.com/mx/seminuevos?order=higher_price&page=83|29|27|191|https://www.kavak.com/mx/usado/kia-rio-16_ex-hatchback-2018|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzg3NTc4L0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzQxMjE4MTUzODA4LmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Sin etiqueta|Sin datos|Kia|Rio|1.6 EX|2018|60,037 km|Manual|Sin datos|213,999|$3,056 / mes*|Ciudad de México
2025-03-12 02:20:44.492786|387559|https://www.kavak.com/mx/seminuevos?order=higher_price&page=83|29|28|191|https://www.kavak.com/mx/usado/hyundai-ix35-20_gls_premium_at-suv-2015|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzg3NTU5L0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzQxMTI3OTc2MzU3LmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Sin etiqueta|Sin datos|Hyundai|ix35|2.0 GLS PREMIUM AT|2015|98,402 km|Automático|Sin datos|213,999|$3,056 / mes*|Guadalajara
2025-03-12 02:21:29.561045|387345|https://www.kavak.com/mx/seminuevos?order=higher_price&page=84|29|0|191|https://www.kavak.com/mx/usado/kia-forte-20_lx_auto-sedan-2018|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzg3MzQ1L0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzQxMDIxNzEzNzAyLmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Sin etiqueta|Sin datos|Kia|FORTE|2.0 LX AUTO|2018|79,421 km|Automático|Sin datos|213,999|$3,056 / mes*|Ciudad de México
2025-03-12 02:21:29.607115|387314|https://www.kavak.com/mx/seminuevos?order=higher_price&page=84|29|1|191|https://www.kavak.com/mx/usado/mg-mg5-15_elegance_cvt-sedan-2022|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzg3MzE0L0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzQwODU2OTg5Nzg1LmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Sin etiqueta|Sin datos|Mg|MG5|1.5 ELEGANCE CVT|2022|29,500 km|Automático|Sin datos|213,999|$3,056 / mes*|Ciudad de México
2025-03-12 02:21:29.657088|386352|https://www.kavak.com/mx/seminuevos?order=higher_price&page=84|29|2|191|https://www.kavak.com/mx/usado/audi-q3-20_tfsi_s_line_180hp_quattro_s_tronic-suv-2016|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzg2MzUyL0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzQxMjc1NjQ1MTk3LmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Sin etiqueta|Sin datos|Audi|Q3|2.0 TFSI S LINE 180HP QUATTRO S TRONIC|2016|138,020 km|Automático|Sin datos|213,999|$3,056 / mes*|Monterrey
2025-03-12 02:21:29.707069|386004|https://www.kavak.com/mx/seminuevos?order=higher_price&page=84|29|3|191|https://www.kavak.com/mx/usado/mazda-mazda_2-15_i_touring_auto-hatchback-2019|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzg2MDA0L0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzQxMjEzMzEwMjczLmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Sin etiqueta|Sin datos|Mazda|Mazda 2|1.5 I TOURING AUTO|2019|90,724 km|Automático|Sin datos|213,999|$3,056 / mes*|Querétaro
2025-03-12 02:21:29.757034|384823|https://www.kavak.com/mx/seminuevos?order=higher_price&page=84|29|4|191|https://www.kavak.com/mx/usado/ford-ecosport-15_trend-suv-2018|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzg0ODIzL0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzQwMTc3NzUxNTc0LmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Sin etiqueta|Sin datos|Ford|EcoSport|1.5 TREND|2018|57,622 km|Manual|Sin datos|213,999|$3,056 / mes*|Querétaro
2025-03-12 02:21:29.807019|384553|https://www.kavak.com/mx/seminuevos?order=higher_price&page=84|29|5|191|https://www.kavak.com/mx/usado/nissan-sentra-18_advance-sedan-2018|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzg0NTUzL0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzQwNTk0MzUyNTU0LmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Sin etiqueta|Sin datos|Nissan|Sentra|1.8 ADVANCE|2018|77,000 km|Manual|Sin datos|213,999|$3,056 / mes*|Guadalajara
2025-03-12 02:21:29.864578|384224|https://www.kavak.com/mx/seminuevos?order=higher_price&page=84|29|6|191|https://www.kavak.com/mx/usado/audi-a1-14_tfsi_cool_s_tronic-hatchback-2016|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvNDgwNTMwMDYvRVhURVJJT1ItZnJvbnRTaWRlUGlsb3QtMC0yMDI1LTAyLTE4VDA5MTAwMjIwMy5qcGVnIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjo1NDAsImhlaWdodCI6MzEwLCJiYWNrZ3JvdW5kIjp7InIiOjI1NSwiZyI6MjU1LCJiIjoyNTUsImFscGhhIjowfX19fQ==|Sin etiqueta|Sin datos|Audi|A1|1.4 TFSI COOL S TRONIC|2016|71,000 km|Automático|Sin datos|213,999|$3,056 / mes*|Ciudad de México
2025-03-12 02:21:29.913703|383423|https://www.kavak.com/mx/seminuevos?order=higher_price&page=84|29|7|191|https://www.kavak.com/mx/usado/ford-ecosport-20_trend_auto-suv-2018|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzgzNDIzL0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzM5ODI1NDA2NTA5LmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Sin etiqueta|Sin datos|Ford|EcoSport|2.0 TREND AUTO|2018|78,789 km|Automático|Sin datos|213,999|$3,056 / mes*|Monterrey
2025-03-12 02:21:29.963677|381371|https://www.kavak.com/mx/seminuevos?order=higher_price&page=84|29|8|191|https://www.kavak.com/mx/usado/renault-kwid-10_iconic-hatchback-2024|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzgxMzcxL0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzM5NDYxMDIyMjk4LmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Sin etiqueta|Sin datos|Renault|Kwid|1.0 ICONIC|2024|3,445 km|Manual|Sin datos|213,999|$3,056 / mes*|Ciudad de México
2025-03-12 02:21:30.013649|380475|https://www.kavak.com/mx/seminuevos?order=higher_price&page=84|29|9|191|https://www.kavak.com/mx/usado/hyundai-accent-16_gl_mid-sedan-2021|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzgwNDc1L0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzM5MDQxNzcxNjQyLmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Sin etiqueta|Sin datos|Hyundai|Accent|1.6 GL MID|2021|40,155 km|Manual|Sin datos|213,999|$3,056 / mes*|Ciudad de México
2025-03-12 02:21:30.063623|347956|https://www.kavak.com/mx/seminuevos?order=higher_price&page=84|29|10|191|https://www.kavak.com/mx/usado/nissan-altima-25_advance_auto-sedan-2018|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzQ3OTU2L0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzI3MTEzNzI5NjU1LmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Promos|Sin datos|Nissan|Altima|2.5 ADVANCE AUTO|2018|73,387 km|Automático|$234,999|212,999|$3,044 / mes*|Ciudad de México
2025-03-12 02:21:30.113595|346110|https://www.kavak.com/mx/seminuevos?order=higher_price&page=84|29|11|191|https://www.kavak.com/mx/usado/ford-ecosport-15_trend-suv-2019|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzQ2MTEwL0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzI2MDgxNTE2MDg3LmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Promos|Sin datos|Ford|EcoSport|1.5 TREND|2019|42,000 km|Manual|$252,999|212,999|$3,044 / mes*|Puebla
2025-03-12 02:21:30.163569|390086|https://www.kavak.com/mx/seminuevos?order=higher_price&page=84|29|12|191|https://www.kavak.com/mx/usado/chevrolet-aveo-15_ls_a-sedan-2022|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvNDg3Mjc3NTcvRVhURVJJT1ItZnJvbnRTaWRlUGlsb3QtMC0yMDI1LTAzLTExVDExMzY0NjQxNi5qcGVnIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjo1NDAsImhlaWdodCI6MzEwLCJiYWNrZ3JvdW5kIjp7InIiOjI1NSwiZyI6MjU1LCJiIjoyNTUsImFscGhhIjowfX19fQ==|Recién publicado|Sin datos|Chevrolet|Aveo|1.5 LS A|2022|32,189 km|Manual|Sin datos|212,999|$3,044 / mes*|Ciudad de México
2025-03-12 02:21:30.213570|390069|https://www.kavak.com/mx/seminuevos?order=higher_price&page=84|29|13|191|https://www.kavak.com/mx/usado/volkswagen-virtus-16-sedan-2020|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvNDg3MTgxMDQvRVhURVJJT1ItZnJvbnRTaWRlUGlsb3QtMC0yMDI1LTAzLTExVDAzMTczNzc3Mi5qcGVnIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjo1NDAsImhlaWdodCI6MzEwLCJiYWNrZ3JvdW5kIjp7InIiOjI1NSwiZyI6MjU1LCJiIjoyNTUsImFscGhhIjowfX19fQ==|Recién publicado|Sin datos|Volkswagen|Virtus|1.6|2020|78,814 km|Manual|Sin datos|212,999|$3,044 / mes*|Ciudad de México
2025-03-12 02:21:30.263547|389923|https://www.kavak.com/mx/seminuevos?order=higher_price&page=84|29|14|191|https://www.kavak.com/mx/usado/jac-sei3-16_active_cvt-suv-2019|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvNDg2NDY3NzcvRVhURVJJT1ItZnJvbnRTaWRlUGlsb3QtMC0yMDI1LTAzLTA4VDEwMDM0OTQyNi5qcGVnIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjo1NDAsImhlaWdodCI6MzEwLCJiYWNrZ3JvdW5kIjp7InIiOjI1NSwiZyI6MjU1LCJiIjoyNTUsImFscGhhIjowfX19fQ==|Recién publicado|Sin datos|Jac|SEI3|1.6 ACTIVE CVT|2019|49,288 km|Automático|Sin datos|212,999|$3,044 / mes*|Ciudad de México
2025-03-12 02:21:30.318242|389759|https://www.kavak.com/mx/seminuevos?order=higher_price&page=84|29|15|191|https://www.kavak.com/mx/usado/volkswagen-tiguan-20_tfsi_piel_track_and_fun_at-suv-2013|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzg5NzU5L0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzQxNzI4NzI3NzkyLmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Recién publicado|Sin datos|Volkswagen|Tiguan|2.0 TFSI PIEL TRACK & FUN AT|2013|92,167 km|Automático|Sin datos|212,999|$3,044 / mes*|Guadalajara
2025-03-12 02:21:30.368218|389674|https://www.kavak.com/mx/seminuevos?order=higher_price&page=84|29|16|191|https://www.kavak.com/mx/usado/mazda-mazda_6-25_i_sport_ta-sedan-2016|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzg5Njc0L0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzQxNzQxMjM4OTMxLmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Recién publicado|Sin datos|Mazda|Mazda 6|2.5 I SPORT TA|2016|34,742 km|Automático|Sin datos|212,999|$3,044 / mes*|Ciudad de México
2025-03-12 02:21:30.420883|389387|https://www.kavak.com/mx/seminuevos?order=higher_price&page=84|29|17|191|https://www.kavak.com/mx/usado/fiat-argo-13_drive_plus-hatchback-2022|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzg5Mzg3L0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzQxNzIzNzI5MTI0LmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Recién publicado|Sin datos|Fiat|Argo|1.3 DRIVE PLUS|2022|26,008 km|Manual|Sin datos|212,999|$3,044 / mes*|Ciudad de México
